323,paint
324,paint
325,rifle
326,rifle
327,rifle
328,rifle
329,mouth
330,mouth
331,sailb
332,rifle
333,rifle
334,rifle
335,skate
336,rolle
337,rifle
338,rifle
339,paint
340,paint
341,rifle
342,mouth
343,moust
344,paint
345,mouth
346,rifle
347,rifle
348,mouth
349,rifle
350,sailb
351,paint
352,mouth
353,rifle
354,mouth
355,moust
356,rifle
357,mouth
358,rifle
359,rifle
360,rolle
361,mouth
362,rifle
363,rifle
364,rifle
365,rifle
366,rifle
367,pinea
368,rifle
369,pinea
370,skull
371,rifle
372,rifle
373,rifle
374,mouth
375,rifle
376,mouth
377,sailb
378,rifle
379,rifle
380,mouth
381,rifle
382,rifle
383,mouth
384,sailb
385,skate
386,rifle
387,rifle
388,mouth
389,rifle
390,rifle
391,rifle
392,sailb
393,rifle
394,mouth
395,mouth
396,mouth
397,mouth
398,rifle
399,rifle
400,sailb
401,rolle
402,rifle
403,mouth
404,paint
405,rifle
406,mouth
407,rifle
408,rifle
409,rifle
410,mouth
411,rifle
412,mouth
413,rifle
414,rifle
415,paint
416,mouth
417,mouth
418,mouth
419,rifle
420,rifle
421,rifle
422,rifle
423,mouth
424,rifle
425,sailb
426,rifle
427,rolle
428,rifle
429,sailb
430,mouth
431,rifle
432,paint
433,mouth
434,rifle
435,mouth
436,rifle
437,rifle
438,rifle
439,paint
440,rifle
441,mouth
442,rifle
443,sailb
444,rifle
445,nail
446,rifle
447,sailb
448,pinea
449,sailb
450,rifle
451,rifle
452,paint
453,mouth
454,mouth
455,rolle
456,paint
457,sailb
458,mouth
459,mouth
460,rolle
461,mouth
462,paint
463,rifle
464,pengu
465,pengu
466,rifle
467,rifle
468,rifle
469,paint
470,rifle
471,mouth
472,rifle
473,rifle
474,rifle
475,mouth
476,mouth
477,rifle
478,mouth
479,rifle
480,rifle
481,rifle
482,rifle
483,rifle
484,rolle
485,paint
486,rifle
487,mouth
488,mouth
489,mouth
490,rifle
491,mouth
492,rifle
493,paint
494,rifle
495,rifle
496,paint
497,mouth
498,mouth
499,paint
500,rifle
501,rifle
502,rifle
503,mouth
504,rifle
505,sailb
506,rifle
507,mouth
508,skull
509,mouth
510,mouth
511,skull
512,moust
513,mouth
514,paint
515,paint
516,mouth
517,mouth
518,rifle
519,mouth
520,rifle
521,mouth
522,mouth
523,rifle
524,octag
525,rifle
526,rolle
527,mouth
528,mouth
529,paint
530,paint
531,rifle
532,rolle
533,paint
534,pinea
535,rifle
536,rifle
537,mouth
538,paint
539,mouth
540,mouth
541,mouth
542,mouth
543,rifle
544,mouth
545,mouth
546,sailb
547,rifle
548,paint
549,rifle
550,mouth
551,paint
552,mouth
553,rolle
554,mouth
555,rifle
556,rifle
557,mouth
558,rifle
559,mouth
560,mouth
561,mouth
562,rifle
563,rifle
564,mouth
565,rifle
566,rifle
567,mouth
568,rifle
569,mouth
570,mouth
571,rifle
572,nail
573,paint
574,mouth
575,mouth
576,paint
577,rifle
578,mouth
579,rifle
580,mouth
581,paint
582,rifle
583,sailb
584,mouth
585,rifle
586,rifle
587,rifle
588,rifle
589,rifle
590,rifle
591,rifle
592,rifle
593,rolle
594,rolle
595,rolle
596,rifle
597,rifle
598,rifle
599,rifle
600,mouth
601,rifle
602,moust
603,mouth
604,mouth
605,paint
606,rifle
607,rifle
608,rifle
609,rifle
610,rifle
611,rifle
612,rifle
613,sailb
614,rifle
615,rifle
616,rifle
617,mouth
618,mouth
619,paint
620,rifle
621,mouth
622,rabbi
623,skull
624,paint
625,rifle
626,rifle
627,paint
628,rifle
629,mouth
630,mouth
631,mouth
632,rifle
633,rifle
634,mouth
635,rifle
636,mouth
637,mouth
638,rifle
639,pengu
640,paint
641,rifle
642,pinea
643,mouth
644,mouth
645,mouth
646,skull
647,paint
648,mouth
649,rifle
650,rifle
651,rolle
652,mouth
653,mouth
654,sailb
655,rifle
656,rifle
657,mouth
658,pinea
659,rifle
660,mouth
661,paint
662,paint
663,mouth
664,mouth
665,mouth
666,rifle
667,mouth
668,rifle
669,pool
670,rifle
671,rifle
672,sailb
673,rifle
674,paint
675,rifle
676,mouth
677,paint
678,mouth
679,mouth
680,paint
681,sailb
682,rolle
683,rifle
684,rifle
685,rifle
686,paint
687,rolle
688,pengu
689,skate
690,mouth
691,mouth
692,mouth
693,mouth
694,mouth
695,rifle
696,mouth
697,mouth
698,mouth
699,rifle
700,mouth
701,mouth
702,mouth
703,rifle
704,moust
705,mouth
706,mouth
707,pengu
708,mouth
709,mouth
710,mouth
711,paint
712,rifle
713,rifle
714,sailb
715,paint
716,pinea
717,rifle
718,mouth
719,pinea
720,mouth
721,paint
722,mouth
723,sailb
724,pool
725,mouth
726,rifle
727,rifle
728,rifle
729,mouth
730,rifle
731,mouth
732,rolle
733,paint
734,paint
735,rifle
736,rifle
737,paint
738,rolle
739,rolle
740,rifle
741,paint
742,rifle
743,mouth
744,rifle
745,mouth
746,mouth
747,rifle
748,rifle
749,rifle
750,mouth
751,mouth
752,mouth
753,sailb
754,rifle
755,paint
756,sailb
757,nail
758,mouth
759,mouth
760,rifle
761,rifle
762,rifle
763,mouth
764,rifle
765,mouth
766,paint
767,mouth
768,sailb
769,paint
770,rifle
771,mouth
772,mouth
773,rifle
774,rifle
775,rifle
776,rifle
777,rolle
778,mouth
779,sailb
780,paint
781,mouth
782,mouth
783,paint
784,paint
785,rifle
786,rolle
787,mouth
788,rifle
789,rifle
790,pinea
791,octag
792,rifle
793,mouth
794,rifle
795,rifle
796,rifle
797,mouth
798,rifle
799,rolle
800,rifle
801,rifle
802,paint
803,rifle
804,mouth
805,rifle
806,paint
807,pengu
808,rifle
809,mouth
810,paint
811,rifle
812,rifle
813,sailb
814,paint
815,pinea
816,mouth
817,rifle
818,rifle
819,mouth
820,mouth
821,mouth
822,mouth
823,mouth
824,mouth
825,paint
826,sailb
827,mouth
828,rifle
829,sailb
830,paint
831,mouth
832,pinea
833,paint
834,rifle
835,rifle
836,rifle
837,rifle
838,octag
839,paint
840,paint
841,rifle
842,paint
843,rifle
844,rifle
845,mouth
846,moust
847,rifle
848,mouth
849,pinea
850,pinea
851,rifle
852,paint
853,rifle
854,mouth
855,rifle
856,rifle
857,paint
858,mouth
859,pinea
860,rifle
861,rifle
862,moust
863,paint
864,rifle
865,mouth
866,rolle
867,skate
868,skate
869,rolle
870,rifle
871,rifle
872,rifle
873,rifle
874,paint
875,rifle
876,rifle
877,paint
878,rifle
879,mouth
880,rifle
881,mouth
882,rifle
883,rifle
884,pinea
885,pinea
886,sailb
887,rolle
888,moust
889,mouth
890,rifle
891,mouth
892,rifle
893,rifle
894,screw
895,mouth
896,rifle
897,rifle
898,rolle
899,rifle
900,mouth
901,paint
902,rifle
903,mouth
904,mouth
905,rifle
906,rifle
907,rifle
908,mouth
909,mouth
910,rolle
911,mouth
912,rifle
913,rifle
914,rolle
915,mouth
916,rifle
917,paint
918,paint
919,mouth
920,rifle
921,sailb
922,rifle
923,rifle
924,pinea
925,paint
926,rifle
927,paint
928,mouth
929,rifle
930,rifle
931,rifle
932,mouth
933,mouth
934,mouth
935,rifle
936,rifle
937,rolle
938,rifle
939,mouth
940,mouth
941,rifle
942,paint
943,rifle
944,mouth
945,paint
946,mouth
947,rifle
948,mouth
949,rifle
950,paint
951,rifle
952,rifle
953,rifle
954,paint
955,mouth
956,rolle
957,rifle
958,sailb
959,rifle
960,rifle
961,paint
962,sailb
963,rifle
964,rifle
965,sailb
966,rifle
967,mouth
968,rifle
969,paint
970,mouth
971,rifle
972,rifle
973,rolle
974,rifle
975,mouth
976,paint
977,mouth
978,mouth
979,pinea
980,rifle
981,mouth
982,octag
983,rifle
984,paint
985,rifle
986,rifle
987,pinea
988,sailb
989,mouth
990,mouth
991,mouth
992,rolle
993,rifle
994,mouth
995,mouth
996,rolle
997,rifle
998,mouth
999,mouth
1000,mouth
1001,mouth
1002,rifle
1003,paint
1004,pinea
1005,sailb
1006,sailb
1007,paint
1008,rolle
1009,mouth
1010,mouth
1011,rifle
1012,mouth
1013,rifle
1014,paint
1015,mouth
1016,mouth
1017,pengu
1018,mouth
1019,paint
1020,apple
1021,rifle
1022,rifle
1023,mouth
1024,mouth
1025,mouth
1026,pinea
1027,sailb
1028,nail
1029,rolle
1030,paint
1031,rifle
1032,mouth
1033,rifle
1034,mouth
1035,mouth
1036,rifle
1037,rifle
1038,rifle
1039,rifle
1040,mouth
1041,rifle
1042,mouth
1043,sailb
1044,mouth
1045,skull
1046,rifle
1047,paint
1048,mouth
1049,pinea
1050,rifle
1051,mouth
1052,mouth
1053,rifle
1054,paint
1055,paint
1056,rifle
1057,paint
1058,mouth
1059,paint
1060,pinea
1061,rifle
1062,mouth
1063,mouth
1064,mouth
1065,rifle
1066,mouth
1067,mouth
1068,paint
1069,rifle
1070,mouth
1071,rolle
1072,mouth
1073,sailb
1074,paint
1075,mouth
1076,pinea
1077,mouth
1078,paint
1079,mouth
1080,paint
1081,pengu
1082,paint
1083,paint
1084,rifle
1085,pinea
1086,rifle
1087,rolle
1088,rolle
1089,mouth
1090,rifle
1091,mouth
1092,mouth
1093,pinea
1094,rifle
1095,mouth
1096,mouth
1097,rolle
1098,rifle
1099,rifle
1100,paint
1101,mouth
1102,rifle
1103,rifle
1104,mouth
1105,mouth
1106,rifle
1107,sailb
1108,nail
1109,mouth
1110,rifle
1111,rifle
1112,paint
1113,rifle
1114,paint
1115,pinea
1116,skate
1117,rifle
1118,rifle
1119,rifle
1120,paint
1121,rifle
1122,skate
1123,mouth
1124,rifle
1125,rifle
1126,pengu
1127,mouth
1128,rifle
1129,rifle
1130,rifle
1131,mouth
1132,paint
1133,mouth
1134,rifle
1135,paint
1136,mouth
1137,rifle
1138,paint
1139,paint
1140,mouth
1141,rifle
1142,mouth
1143,rifle
1144,rolle
1145,rifle
1146,pinea
1147,paint
1148,rifle
1149,mouth
1150,paint
1151,rolle
1152,mouth
1153,pinea
1154,paint
1155,mouth
1156,mouth
1157,rifle
1158,rifle
1159,rifle
1160,mouth
1161,mouth
1162,rifle
1163,rifle
1164,paint
1165,pinea
1166,rifle
1167,mouth
1168,rifle
1169,sailb
1170,paint
1171,rifle
1172,rifle
1173,mouth
1174,paint
1175,pinea
1176,sailb
1177,rifle
1178,paint
1179,rifle
1180,mouth
1181,rifle
1182,rifle
1183,pinea
1184,paint
1185,paint
1186,rolle
1187,mouth
1188,skate
1189,mouth
1190,sailb
1191,rifle
1192,mouth
1193,mouth
1194,rifle
1195,mouth
1196,rifle
1197,paint
1198,rifle
1199,pinea
1200,mouth
1201,paint
1202,mouth
1203,rifle
1204,paint
1205,pinea
1206,rifle
1207,mouth
1208,rifle
1209,pinea
1210,rifle
1211,rifle
1212,mouth
1213,mouth
1214,mouth
1215,mouth
1216,rolle
1217,rifle
1218,paint
1219,rifle
1220,rifle
1221,rifle
1222,rolle
1223,mouth
1224,rifle
1225,sailb
1226,mouth
1227,rifle
1228,rolle
1229,mouth
1230,mouth
1231,mouth
1232,paint
1233,rolle
1234,mouth
1235,mouth
1236,rifle
1237,sailb
1238,mouth
1239,sailb
1240,mouth
1241,rifle
1242,paint
1243,mouth
1244,skull
1245,mouth
1246,rifle
1247,rifle
1248,rifle
1249,mouth
1250,rifle
1251,paint
1252,mouth
1253,mouth
1254,rifle
1255,mouth
1256,rifle
1257,mouth
1258,mouth
1259,rifle
1260,skull
1261,rifle
1262,rolle
1263,rifle
1264,pinea
1265,rolle
1266,rifle
1267,mouth
1268,mouth
1269,paint
1270,mouth
1271,rolle
1272,mouth
1273,rifle
1274,rifle
1275,rifle
1276,sailb
1277,rifle
1278,mouth
1279,mouth
1280,rifle
1281,rifle
1282,pinea
1283,rifle
1284,mouth
1285,mouth
1286,pinea
1287,rifle
1288,paint
1289,mouth
1290,mouth
1291,sailb
1292,mouth
1293,mouth
1294,rifle
1295,mouth
1296,mouth
1297,rifle
1298,octag
1299,pinea
1300,rifle
1301,rifle
1302,paint
1303,mouth
1304,mouth
1305,rifle
1306,octag
1307,paint
1308,paint
1309,mouth
1310,mouth
1311,mouth
1312,mouth
1313,mouth
1314,sailb
1315,mouth
1316,paint
1317,mouth
1318,pengu
1319,paint
1320,octag
1321,paint
1322,mouth
1323,mouth
1324,rifle
1325,mouth
1326,mouth
1327,paint
1328,mouth
1329,sailb
1330,rifle
1331,mouth
1332,rifle
1333,rifle
1334,rolle
1335,mouth
1336,paint
1337,mouth
1338,sailb
1339,rifle
1340,paint
1341,pinea
1342,paint
1343,mouth
1344,mouth
1345,rifle
1346,rifle
1347,paint
1348,sailb
1349,rifle
1350,mouth
1351,rifle
1352,sailb
1353,rifle
1354,rifle
1355,rifle
1356,mouth
1357,rifle
1358,rifle
1359,rifle
1360,pinea
1361,rifle
1362,screw
1363,rifle
1364,paint
1365,mouth
1366,rifle
1367,rifle
1368,mouth
1369,sailb
1370,rifle
1371,rolle
1372,mouth
1373,rifle
1374,mouth
1375,rifle
1376,mouth
1377,rifle
1378,rifle
1379,mouth
1380,paint
1381,mouth
1382,rifle
1383,rifle
1384,pinea
1385,rifle
1386,sailb
1387,rifle
1388,mouth
1389,mouth
1390,mouth
1391,mouth
1392,rifle
1393,pinea
1394,rifle
1395,sailb
1396,mouth
1397,pinea
1398,paint
1399,mouth
1400,pinea
1401,rifle
1402,rifle
1403,paint
1404,rifle
1405,rifle
1406,rolle
1407,paint
1408,mouth
1409,rifle
1410,pinea
1411,pinea
1412,sailb
1413,sailb
1414,rifle
1415,mouth
1416,mouth
1417,mouth
1418,rifle
1419,rifle
1420,mouth
1421,paint
1422,paint
1423,rolle
1424,rolle
1425,rifle
1426,octag
1427,paint
1428,mouth
1429,paint
1430,rifle
1431,mouth
1432,rifle
1433,rifle
1434,rifle
1435,rifle
1436,rifle
1437,rifle
1438,rifle
1439,rifle
1440,rifle
1441,paint
1442,sailb
1443,paint
1444,rifle
1445,rifle
1446,pinea
1447,rifle
1448,mouth
1449,mouth
1450,mouth
1451,rifle
1452,sailb
1453,mouth
1454,mouth
1455,paint
1456,rifle
1457,skull
1458,rifle
1459,octag
1460,mouth
1461,mouth
1462,mouth
1463,rifle
1464,mouth
1465,paint
1466,rifle
1467,mouth
1468,mouth
1469,mouth
1470,rifle
1471,paint
1472,rifle
1473,rolle
1474,paint
1475,paint
1476,rifle
1477,paint
1478,skull
1479,mouth
1480,paint
1481,paint
1482,rolle
1483,mouth
1484,rifle
1485,apple
1486,mouth
1487,moust
1488,paint
1489,mouth
1490,sailb
1491,moust
1492,sailb
1493,paint
1494,rifle
1495,sailb
1496,paint
1497,mouth
1498,mouth
1499,rifle
1500,mouth
1501,rifle
1502,rifle
1503,sailb
1504,paint
1505,rifle
1506,mouth
1507,rifle
1508,rifle
1509,mouth
1510,pinea
1511,mouth
1512,paint
1513,mouth
1514,rifle
1515,rolle
1516,paint
1517,paint
1518,mouth
1519,mouth
1520,rifle
1521,rifle
1522,rifle
1523,rifle
1524,pinea
1525,mouth
1526,rifle
1527,mouth
1528,mouth
1529,rifle
1530,rifle
1531,sailb
1532,rifle
1533,mouth
1534,mouth
1535,mouth
1536,pinea
1537,rifle
1538,rifle
1539,paint
1540,paint
1541,mouth
1542,rifle
1543,paint
1544,mouth
1545,mouth
1546,mouth
1547,rifle
1548,rifle
1549,sailb
1550,paint
1551,mouth
1552,mouth
1553,mouth
1554,rifle
1555,rifle
1556,rifle
1557,mouth
1558,rifle
1559,rifle
1560,sailb
1561,rifle
1562,paint
1563,rifle
1564,rifle
1565,sailb
1566,paint
1567,mouth
1568,mouth
1569,mouth
1570,rifle
1571,rifle
1572,rifle
1573,rifle
1574,mouth
1575,mouth
1576,paint
1577,rifle
1578,rifle
1579,sailb
1580,mouth
1581,pinea
1582,mouth
1583,rifle
1584,sailb
1585,octag
1586,mouth
1587,paint
1588,rifle
1589,paint
1590,rifle
1591,paint
1592,rifle
1593,mouth
1594,rifle
1595,mouth
1596,rifle
1597,mouth
1598,mouth
1599,rifle
1600,paint
1601,rifle
1602,rifle
1603,rolle
1604,rifle
1605,paint
1606,rifle
1607,rifle
1608,sailb
1609,rifle
1610,mouth
1611,mouth
1612,mouth
1613,mouth
1614,mouth
1615,sailb
1616,rifle
1617,rifle
1618,paint
1619,rifle
1620,mouth
1621,rifle
1622,rifle
1623,sailb
1624,rifle
1625,sailb
1626,rifle
1627,mouth
1628,mouth
1629,skull
1630,mouth
1631,mouth
1632,rifle
1633,rifle
1634,rifle
1635,paint
1636,mouth
1637,mouth
1638,rifle
1639,mouth
1640,skate
1641,rifle
1642,rolle
1643,rifle
1644,rifle
1645,sailb
1646,mouth
1647,mouth
1648,mouth
1649,mouth
1650,sailb
1651,mouth
1652,mouth
1653,rifle
1654,paint
1655,paint
1656,pengu
1657,rifle
1658,mouth
1659,paint
1660,paint
1661,mouth
1662,paint
1663,rifle
1664,sailb
1665,mouth
1666,rifle
1667,rifle
1668,rifle
1669,rifle
1670,mouth
1671,mouth
1672,rifle
1673,mouth
1674,paint
1675,rolle
1676,rifle
1677,rifle
1678,mouth
1679,rolle
1680,mouth
1681,mouth
1682,rifle
1683,mouth
1684,rifle
1685,mouth
1686,paint
1687,pengu
1688,paint
1689,mouth
1690,rolle
1691,sailb
1692,rifle
1693,mouth
1694,rifle
1695,paint
1696,rifle
1697,mouth
1698,paint
1699,rolle
1700,rifle
1701,rifle
1702,rifle
1703,pengu
1704,rifle
1705,rifle
1706,paint
1707,rolle
1708,rifle
1709,sailb
1710,rifle
1711,sailb
1712,rifle
1713,rifle
1714,mouth
1715,rifle
1716,rifle
1717,rifle
1718,mouth
1719,paint
1720,rolle
1721,octag
1722,paint
1723,paint
1724,rifle
1725,rifle
1726,mouth
1727,mouth
1728,rifle
1729,apple
1730,mouth
1731,mouth
1732,rifle
1733,rolle
1734,rifle
1735,paint
1736,rifle
1737,mouth
1738,paint
1739,rifle
1740,pinea
1741,paint
1742,rifle
1743,mouth
1744,mouth
1745,mouth
1746,mouth
1747,rifle
1748,pinea
1749,mouth
1750,mouth
1751,pengu
1752,rifle
1753,mouth
1754,paint
1755,paint
1756,rolle
1757,sailb
1758,paint
1759,mouth
1760,mouth
1761,pengu
1762,mouth
1763,rifle
1764,rifle
1765,rifle
1766,mouth
1767,rifle
1768,rifle
1769,rolle
1770,mouth
1771,paint
1772,mouth
1773,rifle
1774,paint
1775,pengu
1776,mouth
1777,pengu
1778,rifle
1779,pinea
1780,mouth
1781,rifle
1782,mouth
1783,mouth
1784,rifle
1785,rifle
1786,rifle
1787,sailb
1788,rifle
1789,paint
1790,mouth
1791,rifle
1792,rifle
1793,rifle
1794,pengu
1795,mouth
1796,paint
1797,paint
1798,rolle
1799,rifle
1800,rifle
1801,mouth
1802,rifle
1803,rifle
1804,rifle
1805,rifle
1806,mouth
1807,rifle
1808,mouth
1809,rifle
1810,mouth
1811,mouth
1812,sailb
1813,mouth
1814,paint
1815,paint
1816,mouth
1817,mouth
1818,paint
1819,skate
1820,mouth
1821,mouth
1822,pengu
1823,mouth
1824,rifle
1825,paint
1826,rifle
1827,rifle
1828,mouth
1829,rifle
1830,rifle
1831,mouth
1832,mouth
1833,rifle
1834,mouth
1835,rifle
1836,sailb
1837,rifle
1838,paint
1839,rifle
1840,mouth
1841,rifle
1842,rifle
1843,skate
1844,rifle
1845,mouth
1846,rifle
1847,rifle
1848,mouth
1849,rifle
1850,rolle
1851,mouth
1852,rifle
1853,rifle
1854,mouth
1855,rifle
1856,rolle
1857,rifle
1858,paint
1859,mouth
1860,pinea
1861,mouth
1862,paint
1863,rolle
1864,mouth
1865,rifle
1866,paint
1867,rifle
1868,rifle
1869,rifle
1870,paint
1871,rifle
1872,rifle
1873,paint
1874,mouth
1875,rifle
1876,paint
1877,mouth
1878,pinea
1879,sailb
1880,rifle
1881,pinea
1882,moust
1883,sailb
1884,sailb
1885,rifle
1886,pengu
1887,mouth
1888,paint
1889,mouth
1890,pengu
1891,rifle
1892,rolle
1893,pengu
1894,mouth
1895,sailb
1896,mouth
1897,rifle
1898,rifle
1899,mouth
1900,rifle
1901,mouth
1902,rifle
1903,sailb
1904,rifle
1905,rifle
1906,paint
1907,rifle
1908,mouth
1909,mouth
1910,mouth
1911,rifle
1912,skate
1913,rifle
1914,rifle
1915,mouth
1916,mouth
1917,mouth
1918,mouth
1919,rifle
1920,rifle
1921,rifle
1922,sailb
1923,paint
1924,paint
1925,rifle
1926,mouth
1927,rolle
1928,paint
1929,pinea
1930,rifle
1931,mouth
1932,rifle
1933,rifle
1934,paint
1935,sailb
1936,mouth
1937,paint
1938,rifle
1939,mouth
1940,rifle
1941,paint
1942,rifle
1943,sailb
1944,rifle
1945,rifle
1946,mouth
1947,rifle
1948,rifle
1949,apple
1950,mouth
1951,rifle
1952,mouth
1953,rifle
1954,rifle
1955,rifle
1956,rolle
1957,rifle
1958,rifle
1959,mouth
1960,mouth
1961,rifle
1962,mouth
1963,pinea
1964,mouth
1965,sailb
1966,rifle
1967,rifle
1968,pinea
1969,rolle
1970,paint
1971,paint
1972,rifle
1973,mouth
1974,mouth
1975,paint
1976,rifle
1977,paint
1978,rifle
1979,paint
1980,pinea
1981,mouth
1982,rifle
1983,rifle
1984,mouth
1985,paint
1986,mouth
1987,pinea
1988,paint
1989,pengu
1990,rifle
1991,sailb
1992,mouth
1993,mouth
1994,mouth
1995,mouth
1996,rolle
1997,rifle
1998,rifle
1999,rifle
2000,pinea
2001,mouth
2002,rifle
2003,rifle
2004,paint
2005,rifle
2006,rifle
2007,rolle
2008,paint
2009,pinea
2010,mouth
2011,paint
2012,rolle
2013,rifle
2014,sailb
2015,paint
2016,rifle
2017,rifle
2018,mouth
2019,mouth
2020,mouth
2021,sailb
2022,rifle
2023,rifle
2024,rifle
2025,rifle
2026,rifle
2027,paint
2028,moust
2029,paint
2030,mouth
2031,pengu
2032,rifle
2033,rifle
2034,rifle
2035,mouth
2036,mouth
2037,skate
2038,sailb
2039,mouth
2040,pinea
2041,rifle
2042,mouth
2043,mouth
2044,mouth
2045,sailb
2046,rifle
2047,rolle
2048,rifle
2049,mouth
2050,rifle
2051,paint
2052,mouth
2053,rifle
2054,mouth
2055,paint
2056,rifle
2057,mouth
2058,rifle
2059,rifle
2060,mouth
2061,skate
2062,mouth
2063,sailb
2064,rifle
2065,rifle
2066,rifle
2067,mouth
2068,mouth
2069,sailb
2070,mouth
2071,mouth
2072,paint
2073,rifle
2074,pinea
2075,mouth
2076,rifle
2077,paint
2078,rolle
2079,mouth
2080,paint
2081,rifle
2082,mouth
2083,rifle
2084,rifle
2085,paint
2086,paint
2087,mouth
2088,rifle
2089,mouth
2090,rifle
2091,sailb
2092,rifle
2093,rifle
2094,rifle
2095,rifle
2096,rifle
2097,mouth
2098,rifle
2099,mouth
2100,rifle
2101,mouth
2102,paint
2103,rifle
2104,rifle
2105,mouth
2106,sailb
2107,paint
2108,paint
2109,rifle
2110,rifle
2111,paint
2112,rifle
2113,sailb
2114,rifle
2115,paint
2116,mouth
2117,mouth
2118,rifle
2119,rifle
2120,mouth
2121,rifle
2122,rifle
2123,rifle
2124,rifle
2125,pengu
2126,paint
2127,mouth
2128,rifle
2129,rolle
2130,mouth
2131,paint
2132,mouth
2133,rifle
2134,rifle
2135,pinea
2136,rifle
2137,rifle
2138,rifle
2139,rifle
2140,sailb
2141,mouth
2142,rifle
2143,moust
2144,rifle
2145,mouth
2146,rifle
2147,sailb
2148,sailb
2149,sailb
2150,rifle
2151,rifle
2152,rifle
2153,paint
2154,mouth
2155,rifle
2156,mouth
2157,mouth
2158,paint
2159,rifle
2160,pinea
2161,rolle
2162,skate
2163,mouth
2164,mouth
2165,rolle
2166,sailb
2167,paint
2168,paint
2169,rifle
2170,paint
2171,mouth
2172,rifle
2173,rifle
2174,rifle
2175,sailb
2176,rifle
2177,rifle
2178,rifle
2179,rifle
2180,mouth
2181,mouth
2182,mouth
2183,rifle
2184,paint
2185,rifle
2186,mouth
2187,rifle
2188,pinea
2189,sailb
2190,mouth
2191,rifle
2192,mouth
2193,mouth
2194,mouth
